Simulation_number,Number_of_classes,Gsquared,AIC,BIC,NFI,NNFI,RMSEA
10,2,1447.876732,1473.876732,1567.6111568356903,0.44549587950955966,0.3760749103507526,0.052877528944786464
10,3,592.5074223,632.5074223,776.7142297395237,0.7730830257678873,0.7148071155171581,0.03574985374950907
10,4,40.63902454,94.63902454000001,289.31821458335696,0.9844361705232915,0.9971242061703035,0.003589911980060269
10,5,27.77878353,95.77878353,340.9303561771902,0.9893613526696298,1.0009397844036128,NA
10,6,20.03579399,102.03579399,397.6597492410235,0.9923267429614633,1.0019924981789499,NA
11,1,2770.718115,2782.718115,2825.9801572318574,0,0,0.06900279061165157
11,2,1562.619755,1588.619755,1682.3541798356903,0.4360235541319223,0.36456682395695333,0.05500492763568025
11,3,659.2989871,699.2989871,843.5057945395237,0.7620476137465179,0.6989538203115496,0.03786022712625874
11,4,55.57691971,109.57691971,304.25610975335695,0.979941330224421,0.9885777415975892,0.007374670915023142
11,5,29.19874569,97.19874569,342.35031833719023,0.9894616686078872,0.999856050605188,8.278879787554443e-4
11,6,21.13805858,103.13805858,398.7620138310235,0.9923709097415708,1.0008229343528958,NA
12,1,2732.151045,2744.151045,2787.4130872318574,0,0,0.06851070587178566
12,2,1443.044908,1469.044908,1562.7793328356904,0.47182828319801035,0.4063620452055633,0.0527860630549891
12,3,567.5768081,607.5768081,751.7836155395237,0.7922600914987113,0.7400635532156139,0.034929472829632754
12,4,30.50959524,84.50959524,279.18878528335694,0.9888331227895198,1.0032495887984523,NA
12,5,15.78183037,83.78183037,328.93340301719024,0.9942236610970386,1.0097118031356773,NA
12,6,9.576211522,91.576211522,387.2001667730235,0.9964949919077406,1.0120325566555743,NA
13,1,2878.257437,2890.257437,2933.5194792318575,0,0,0.0703567300108737
13,2,1658.328198,1684.328198,1778.0626228356903,0.4238429903169222,0.3501145547108753,0.056718410536697704
13,3,592.0444698,632.0444698,776.2512772395237,0.7943045461502962,0.7420288113941278,0.03573479119452383
13,4,43.67865519,97.67865519,292.35784523335695,0.984824618316447,0.9956906198781957,0.004618628684262495
13,5,26.03205961,94.03205961,339.1836322571902,0.9909556180502279,1.0020677085087755,NA
13,6,20.26753277,102.26753277,397.8914880210235,0.9929584016671126,1.0015910157779442,NA
14,1,2447.860004,2459.860004,2503.1220462318574,0,0,0.06476813048220811
14,2,1345.622281,1371.622281,1465.3567058356903,0.4502862586907973,0.38222673102193067,0.050906814007274474
14,3,555.9753708,595.9753708,740.1821782395236,0.7728728890167366,0.7155874427331584,0.03454106667625313
14,4,46.27609377,100.27609377,294.95528381335697,0.9810952858029539,0.9931947158029835,0.005342991640704104
14,5,24.21564139,92.21564139,337.3672140371902,0.9901074238925307,1.0039332036677864,NA
14,6,18.18757103,100.18757103,395.81152628102353,0.9925700117652643,1.0041314241989463,NA
15,1,2754.373252,2766.373252,2809.635294231857,0,0,0.06879467309423899
15,2,1480.185318,1506.185318,1599.9197428356904,0.4626053978250003,0.3955559315674566,0.053485107288573024
15,3,543.5888387,583.5888387,727.7956461395237,0.8026451795139637,0.7539935376729983,0.034121496415775276
15,4,29.97504473,83.97504473000001,278.65423477335696,0.9891172902190237,1.0035365934261267,NA
15,5,21.96897874,89.96897874,335.12055138719023,0.9920239645356533,1.0051233523209246,NA
15,6,16.80160187,98.80160187,394.42555712102353,0.9939000272175167,1.0049932195936158,NA
16,1,2833.192472,2845.192472,2888.4545142318575,0,0,0.06979255124146709
16,2,1675.450121,1701.450121,1795.1845458356904,0.40863526302635184,0.33253434096193313,0.057019517400066215
16,3,574.7113702,614.7113702,758.9181776395237,0.7971506080579477,0.7461174946833592,0.03516620162039396
16,4,37.60665604,91.60665603999999,286.28584608335694,0.9867264026670759,0.9990836831059121,0.0021126712433368992
16,5,26.3781657,94.3781657,339.52973834719023,0.9906895962908657,1.0018562331584226,NA
16,6,17.84603998,99.84603998,395.4699952310235,0.9937010844987166,1.0038767242861002,NA
17,1,2673.952927,2685.952927,2729.214969231857,0,0,0.06776138019867625
17,2,1547.779777,1573.779777,1667.5142018356903,0.42116416434581455,0.34753547602501444,0.05473444198961008
17,3,578.9192301,618.9192301,763.1260375395237,0.7834968505786266,0.7285375088329845,0.03530507662891854
17,4,45.35081922,99.35081922,294.03000926335693,0.9830397839984114,0.9943424799077405,0.005096773051930762
17,5,27.99813754,95.99813754,341.14971018719024,0.9895293079929377,1.0007524697591248,NA
17,6,16.82638653,98.82638653000001,394.4503417810235,0.9937072988981605,1.0051221258257936,NA
18,1,2693.396463,2705.396463,2748.6585052318574,0,0,0.06801264238789755
18,2,1542.640001,1568.640001,1662.3744258356903,0.427251048187034,0.3545699119912679,0.054640448020271445
18,3,619.4276915,659.4276915,803.6344989395237,0.7700198615356985,0.7101718825905287,0.036615073145829256
18,4,51.732325,105.732325,300.411515043357,0.980792903788706,0.9905516810794882,0.006610996392761707
18,5,36.42669547,104.42669547,349.5782681171902,0.9864755538330859,0.9944631628066486,0.0050608157356031944
18,6,23.83992137,105.83992137,401.46387662102353,0.9911487515122649,0.9981918239267146,0.002892078035959967
19,1,2632.649311,2644.649311,2687.9113532318574,0,0,0.06722451126818187
19,2,1507.779047,1533.779047,1627.5134718356903,0.4272769104870725,0.35477702399835753,0.053998608120653414
19,3,661.9234995,701.9234995,846.1303069395237,0.7485713358272654,0.6814653793986958,0.03794075547052223
19,4,29.59344965,83.59344965,278.27263969335695,0.9887590612519679,1.0039383097215573,NA
19,5,19.91023082,87.91023082,333.0618034671902,0.9924371883726371,1.0069365413867277,NA
19,6,13.20885525,95.20885525,390.8328105010235,0.994982675742337,1.0088432290665492,NA
20,1,2859.64671,2871.64671,2914.9087522318573,0,0,0.07012428819040518
20,2,1620.952507,1646.952507,1740.6869318356903,0.4331633689813383,0.3610019230786317,0.0560555013885666
20,3,715.9763667,755.9763667,900.1831741395237,0.7496276850576413,0.6816991067679106,0.03956283407051302
20,4,40.58269318,94.58269318,289.26188322335696,0.9858084940919152,0.9974110433389826,0.0035680493796212123
20,5,27.10049801,95.10049801,340.25207065719025,0.9905231307366635,1.0013321350486517,NA
20,6,17.62054967,99.62054967,395.2445049210235,0.9938382074931207,1.0040485865138464,NA
21,1,2823.625697,2835.625697,2878.8877392318573,0,0,0.06967219470099892
21,2,1578.746001,1604.746001,1698.4804258356903,0.44087985788011474,0.37007364493513556,0.05529735781914157
21,3,628.7496329,668.7496329,812.9564403395237,0.7773254317780066,0.7193480793059188,0.03690995371269055
21,4,37.29336456,91.29336456,285.97255460335697,0.9867923837781959,0.9992598105257894,0.001895531228230507
21,5,25.8133495,93.8133495,338.96492214719024,0.990858083800758,1.0022639190067495,NA
21,6,19.91328798,101.91328798,397.5372432310235,0.9929476176671869,1.0019541787487154,NA
22,1,2682.532937,2694.532937,2737.7949792318573,0,0,0.06787237141111113
22,2,1510.396714,1536.396714,1630.1311388356903,0.43695128840089986,0.3658993073374649,0.05404706778867523
22,3,559.8503203,599.8503203,744.0571277395237,0.7912978765039483,0.7390521523784002,0.03467128060570667
22,4,38.97301418,92.97301418,287.65220422335693,0.9854715617309119,0.9982071173492704,0.0028738821552190394
22,5,22.91550589,90.91550588999999,336.06707853719024,0.9914575118262564,1.0045549526001913,NA
22,6,13.64181948,95.64181948,391.2657747310235,0.9949145752166397,1.0082479581907173,NA
23,1,2722.88805,2734.88805,2778.1500922318573,0,0,0.0683919902136201
23,2,1547.335689,1573.335689,1667.0701138356903,0.4317299644397793,0.3597020379531692,0.05472632707470426
23,3,494.4377467,534.4377466999999,678.6445541395237,0.8184142213632324,0.7755279040379356,0.03240308968147654
23,4,32.53273717,86.53273716999999,281.21192721335694,0.9880521209199181,1.0020592885789659,NA
23,5,24.48745355,92.48745355,337.6390261971902,0.9910068085428633,1.0033270293739454,NA
23,6,16.10115575,98.10115575,393.7251110010235,0.9940867360485128,1.0057329373576591,NA
24,1,2933.366078,2945.366078,2988.6281202318573,0,0,0.07104055850912429
24,2,1665.814849,1691.814849,1785.5492738356904,0.4321149134799533,0.35959857754239577,0.05685026731062334
24,3,643.4475386,683.4475386,827.6543460395237,0.7806453332143565,0.7232820633858265,0.03737016560812811
24,4,38.63177586,92.63177586,287.31096590335693,0.986830223424981,0.9985513045516454,0.002703926704251095
24,5,20.30964023,88.30964023,333.46121287719023,0.9930763363010432,1.0059384137827132,NA
24,6,12.02819614,94.02819614,389.6521513910235,0.9958995243620595,1.0089821797966692,NA
25,1,2898.119021,2910.119021,2953.3810632318573,0,0,0.07060395050470197
25,2,1733.376359,1759.376359,1853.1107838356904,0.4018960758892862,0.32454464769851676,0.058026626878896675
25,3,736.550085,776.550085,920.7568924395237,0.7458523684973255,0.6764102163185635,0.04016302380631632
25,4,58.68457806,112.68457806,307.36376810335696,0.9797508046996114,0.9873580626754743,0.007938451910492804
25,5,36.48363097,104.48363097000001,349.6352036171902,0.9874112723785198,0.9948227421692183,0.005080177640099631
25,6,26.47866065,108.47866065,404.1026159010235,0.9908635013061459,0.9959157632934724,0.004512159612372733
26,1,2661.489276,2673.489276,2716.751318231857,0,0,0.06759982548216725
26,2,1506.493493,1532.493493,1626.2279178356903,0.4339659728916375,0.36248438520351195,0.05397479331902424
26,3,557.7018362,597.7018362,741.9086436395237,0.7904549752542381,0.738037248029504,0.034599143406897424
26,4,31.2807765,85.2807765,279.9599665433569,0.9882468898965422,1.0028689324789526,NA
26,5,23.09042437,91.09042437,336.2419970171902,0.9913242466996887,1.004459750668599,NA
26,6,19.08457607,101.08457607,396.70853132102354,0.9928293620259547,1.0029002224864954,NA
27,1,2831.296908,2843.296908,2886.558950231857,0,0,0.06976872025003232
27,2,1708.194055,1734.194055,1827.9284798356903,0.3966743473023282,0.3186233177678328,0.05759096962179225
27,3,666.1343613,706.1343613,850.3411687395237,0.7647246534202057,0.702261386025428,0.03806960213743441
27,4,48.98033345,102.98033345,297.65952349335697,0.982700389594746,0.9925919267797537,0.00600500523016733
27,5,29.97055456,97.97055456,343.1221272071902,0.9894145490445327,0.9993123873238375,0.001829501180520504
27,6,19.92360677,101.92360676999999,397.5475620210235,0.992963081083547,1.0019391385544913,NA
28,1,2659.248966,2671.248966,2714.5110082318574,0,0,0.06757074547259537
28,2,1551.375426,1577.375426,1671.1098508356904,0.416611439607494,0.3422735456896325,0.05480010179840646
28,3,623.0456026,663.0456026,807.2524100395237,0.7657061784864861,0.7045257124485047,0.03672979947777326
28,4,31.18313696,85.18313696,279.86232700335694,0.9882737053360953,1.002930810968889,NA
28,5,25.31838058,93.31838058,338.4699532271902,0.9904791236534414,1.002780781754841,NA
28,6,19.58885989,101.58885989,397.2128151410235,0.992633687127285,1.0024006330339934,NA
29,1,2817.31652,2829.31652,2872.578562231857,0,0,0.06959270705965602
29,2,1581.96032,1607.96032,1701.6947448356902,0.4384868335631667,0.36730633891217657,0.05535546100165972
29,3,682.7403032,722.7403032,866.9471106395237,0.7576629042731771,0.6927787673506572,0.03857352639661833
29,4,52.87447592,106.87447592000001,301.55366596335693,0.981232326739063,0.9903207041608885,0.0068467679999709916
29,5,36.54097632,104.54097632,349.6925489671902,0.9870298647451937,0.9946303552993289,0.005099604613831487
29,6,24.53316538,106.53316538,402.15712063102353,0.991292009539631,0.9976223012236952,0.003393455413715285
30,1,2630.844766,2642.844766,2686.1068082318575,0,0,0.06720095780720951
30,2,1467.798308,1493.798308,1587.5327328356902,0.44208098973787957,0.37203280770041597,0.053252983052786834
30,3,624.7228509,664.7228509,808.9296583395237,0.7625390676889523,0.7004011280755206,0.036782864722803295
30,4,40.51528758,94.51528758,289.19447762335693,0.9845998942607319,0.9972223634348738,0.0035417114326250798
30,5,23.68549442,91.68549442,336.8370670671902,0.9909970003832602,1.0040584236022634,NA
30,6,17.06685154,99.06685154,394.69080679102353,0.993512786554127,1.004965854724674,NA
31,1,2799.06373,2811.06373,2854.325772231857,0,0,0.06936223204835965
31,2,1588.201699,1614.201699,1707.9361238356903,0.43259537752647026,0.36049993379986095,0.0554681085769734
31,3,545.7288357,585.7288357,729.9356431395237,0.8050316504583481,0.7569684525496778,0.034194352641694514
31,4,34.83807398,88.83807397999999,283.517264023357,0.9875536688905615,1.0006709239388587,NA
31,5,20.39371829,88.39371829,333.5452909371902,0.9927140929049157,1.0061690014349784,NA
31,6,10.40611115,92.40611115,388.03006640102353,0.996282288595837,1.0109547825937855,NA
32,1,2783.080596,2795.080596,2838.342638231857,0,0,0.06915978487839987
32,2,1582.049653,1608.049653,1701.7840778356904,0.43154730938305885,0.35932319573283805,0.055357074945978295
32,3,573.3749153,613.3749153,757.5817227395237,0.7939783288618782,0.7421003908274049,0.03512197874437725
32,4,44.44815626,98.44815625999999,293.12734630335694,0.984029152327143,0.9950932311277613,0.004844527599982161
32,5,25.95252509,93.95252509,339.1040977371902,0.9906748927331459,1.0021972440899454,NA
32,6,18.79013209,100.79013209,396.4140873410235,0.9932484412715153,1.0030507080241278,NA
33,1,2930.30825,2942.30825,2985.5702922318574,0,0,0.0710027873132266
33,2,1593.149821,1619.149821,1712.8842458356903,0.4563200574547064,0.38774727844114887,0.05555725247733443
33,3,633.5002125,673.5002125,817.7070199395237,0.7838110674875245,0.7275767068710659,0.037059326053023214
33,4,52.53960387,106.53960387000001,301.21879391335693,0.9820702808757407,0.9908858695799518,0.006778490899693018
33,5,34.81982362,102.81982362,347.97139626719024,0.9881173512650077,0.9960188874037805,0.00447999602084416
33,6,21.37271116,103.37271116,398.9966664110235,0.9927063266603436,1.0005656366170188,NA
34,1,2835.321766,2847.321766,2890.5838082318573,0,0,0.06981931098127002
34,2,1674.441439,1700.441439,1794.1758638356903,0.40943512687723643,0.33345976584772585,0.057001822767170154
34,3,672.9612161,712.9612161,857.1680235395237,0.76265084824944,0.699435508848298,0.03827757308416522
34,4,42.17133844,96.17133844,290.8505284833569,0.985126436461039,0.9964830258385078,0.004140570155171721
34,5,31.69142272,99.69142271999999,344.8429953671902,0.9888226362524245,0.9980959592856604,0.0030465876271029784
34,6,22.64786799,104.64786799000001,400.2718232410235,0.9920122406347018,0.9993958341738737,0.001716143646348259
35,1,2808.464022,2820.464022,2863.7260642318574,0,0,0.06948102348426034
35,2,1637.709541,1663.709541,1757.4439658356903,0.4168664692974301,0.3421724353770235,0.05635367473080674
35,3,726.6827089,766.6827089,910.8895163395237,0.7412526195074755,0.6706200510007851,0.039876293709665854
35,4,53.29785577,107.29785577,301.97704581335694,0.9810224181785869,0.9900459277617866,0.006932128446703168
35,5,38.18530051,106.18530050999999,351.3368731571902,0.986403493079891,0.9934384508118946,0.005628198441442197
35,6,22.35850118,104.35850118,399.98245643102354,0.9920388863788692,0.9996624182766204,0.0012766024399008405
36,1,2730.183883,2742.183883,2785.4459252318575,0,0,0.06848551169770262
36,2,1675.146292,1701.146292,1794.8807168356902,0.38643462719466953,0.306943759214637,0.05701418810931693
36,3,577.9960982,617.9960982,762.2029056395237,0.7882940772601433,0.7347055401358114,0.03527465666308333
36,4,69.83201255,123.83201255,318.511202593357,0.974422231050142,0.9799612164562169,0.009694700168650133
36,5,48.86071055,116.86071055,362.01228319719024,0.9821035092712105,0.9853969757709822,0.008275992870882825
36,6,25.52087197,107.52087197,403.14482722102355,0.9906523248749249,0.9965874928196999,0.00400069544659496
37,1,2849.440222,2861.440222,2904.7022642318575,0,0,0.06999648479832216
37,2,1528.772234,1554.772234,1648.5066588356904,0.46348331079324534,0.39629850140441075,0.0543860299343977
37,3,638.2184439,678.2184439,822.4252513395237,0.7760197111796086,0.7174476684635273,0.03720708771242288
37,4,47.72172589,101.72172589,296.40091593335694,0.9832522452931107,0.9933536986111234,0.005706453018736767
37,5,28.77574129,96.77574129,341.9273139371902,0.9899012651439999,1.0001578491663177,NA
37,6,12.2645743,94.26457429999999,389.8885295510235,0.9956957951932779,1.00903281751612,NA
38,1,2771.803182,2783.803182,2827.0652242318574,0,0,0.06901658444818093
38,2,1590.10041,1616.10041,1709.8348348356903,0.42632997164948055,0.3532811221671833,0.05550233212115585
38,3,659.8665847,699.8665847,844.0733921395237,0.7619359884622574,0.6987969980614611,0.037877657325699886
38,4,56.96807997,110.96807996999999,305.64727001335694,0.9794472853123379,0.9877709514366925,0.007632200969084644
38,5,37.79050081,105.79050081,350.9420734571902,0.9863660951631016,0.9936356782631716,0.005505915298017903
38,6,25.42051016,107.42051015999999,403.0444654110235,0.990828890620705,0.9967355899212693,0.0039432636720595025
39,1,2808.105796,2820.105796,2863.367838231857,0,0,0.06947650030694348
39,2,1527.509174,1553.509174,1647.2435988356904,0.456035746168874,0.38775147767526996,0.05436279867140708
39,3,635.5562005,675.5562005,819.7630079395237,0.7736708490807872,0.7144851803869358,0.03712378608292409
39,4,60.20497674,114.20497674,308.88416678335693,0.9785602889941829,0.986069402870394,0.008200168948081357
39,5,35.10458202,103.10458202000001,348.25615466719023,0.9874988392282068,0.9956386042190126,0.0045882881411690845
39,6,25.41848377,107.41848377,403.04243902102354,0.990948174457598,0.9967805743095391,0.003942095458327887
40,1,2713.970426,2725.970426,2769.232468231857,0,0,0.06827750585911906
40,2,1610.737411,1636.737411,1730.4718358356904,0.406501487426304,0.33034984841039383,0.055872954107511356
40,3,594.1137541,634.1137541,778.3205615395237,0.7810905570641616,0.7250454382152711,0.035802067985844344
40,4,53.37388977,107.37388977,302.05307981335693,0.9803336509275581,0.9896466070780044,0.006947347082146871
40,5,33.3211805,101.3211805,346.47275314719025,0.9877223494475912,0.9968033687192189,0.003860325455846385
40,6,26.05844987,108.05844987,403.6824051210235,0.9903984031585759,0.9960424570178554,0.0042952699965805715
41,1,2817.922124,2829.922124,2873.1841662318575,0,0,0.06960034084188046
41,2,1560.8140759999999,1586.8140759999999,1680.5485008356902,0.4461117066697192,0.37617652027623805,0.05497208696269865
41,3,641.9193726,681.9193726,826.1261800395237,0.772201166550052,0.7124452114272825,0.03732258093617498
41,4,45.85164297,99.85164297,294.530833013357,0.9837285627663429,0.9943502808112887,0.005231482749454733
41,5,27.9174038,95.9174038,341.0689764471902,0.9900929115243357,1.000770706814964,NA
41,6,18.49455297,100.49455297,396.1185082210235,0.9934368118932445,1.0032895873805265,NA
42,1,2864.352645,2876.352645,2919.6146872318573,0,0,0.07018313648029695
42,2,1669.081846,1695.081846,1788.8162708356904,0.41729177484010527,0.34252887405244387,0.05690771073197441
42,3,632.4406396,672.4406396,816.6474470395237,0.7792029411238922,0.7216767380799504,0.037026062146062515
42,4,42.66714252,96.66714252,291.34633256335695,0.9851040888437812,0.9962397638184853,0.00430368359694153
42,5,23.56161941,91.56161940999999,336.7131920571902,0.9917741904261932,1.0038075839292457,NA
42,6,16.60650973,98.60650973,394.2304649810235,0.9942023515299387,1.00497765857708,NA
43,1,2832.64686,2844.64686,2887.908902231857,0,0,0.06978569265276906
43,2,1481.159334,1507.159334,1600.8937588356903,0.4771111941571142,0.41220129106769726,0.05350331698589209
43,3,605.6811716,645.6811716,789.8879790395237,0.7861783690184381,0.7312771652132841,0.03617584461155513
43,4,57.17845539,111.17845539000001,305.85764543335694,0.9798144780426318,0.9879190127351071,0.00767039283496121
43,5,41.03510283,109.03510283,354.1866754771902,0.9855135126762676,0.9914775894386875,0.006442399012534893
43,6,30.66003394,112.66003394,408.2839891910235,0.9891761891067494,0.9919163489469524,0.006274370678331378
44,1,2730.289969,2742.289969,2785.5520112318573,0,0,0.06848687061692245
44,2,1563.174486,1589.174486,1682.9089108356902,0.4274694249517642,0.35472061241254743,0.055015012834350195
44,3,621.3147719,661.3147719,805.5215793395237,0.7724363423099841,0.7132360083733039,0.03667495847910384
44,4,29.74776646,83.74776646000001,278.42695650335696,0.9891045395186008,1.0037030662167075,NA
44,5,12.95104664,80.95104664,326.10261928719024,0.9952565307029482,1.0117998776417705,NA
44,6,8.506125231,90.506125231,386.1300804820235,0.9968845341236353,1.0130780436151747,NA
45,1,2807.396521,2819.396521,2862.6585632318574,0,0,0.06946754370458769
45,2,1627.211551,1653.211551,1746.9459758356904,0.4203841392450026,0.3462683818817992,0.05616705952653731
45,3,603.3251036,643.3251036,787.5319110395237,0.7850944463715818,0.7299456543782221,0.03610002711182939
45,4,35.80900519,89.80900519,284.488195233357,0.9872447639932087,1.000109950855034,NA
45,5,22.36351574,90.36351574,335.51508838719025,0.9920340730022583,1.00474263406588,NA
45,6,13.04050605,95.04050605,390.6644613010235,0.9953549468511291,1.0084399591650735,NA
46,1,2667.841029,2679.841029,2723.1030712318575,0,0,0.06768220553431556
46,2,1532.622935,1558.622935,1652.3573598356904,0.4255193925199956,0.35262617404653945,0.054456794105441284
46,3,559.1339448,599.1339448,743.3407522395237,0.7904170680628663,0.73794744791607,0.03464724437367498
46,4,38.90408706,92.90408706,287.583277103357,0.9854173893282604,0.9982388288701128,0.0028403723825454925
46,5,22.11637632,90.11637632,335.26794896719025,0.9917100096746431,1.005182192586957,NA
46,6,13.55127355,95.55127355,391.17522880102354,0.9949205093546823,1.0083842263557092,NA
47,1,2433.492114,2445.492114,2488.7541562318575,0,0,0.06457322495171186
47,2,1373.58054,1399.58054,1493.3149648356903,0.4355516781428124,0.36508023455616667,0.05145314200884391
47,3,612.9404773,652.9404773,797.1472847395237,0.7481230887194072,0.6820934146112145,0.03640845407344176
47,4,36.49228949,90.49228948999999,285.17147953335694,0.9850041472170556,0.9996720130672537,0.0011694475474822203
47,5,27.06566801,95.06566801,340.21724065719025,0.9888778484819039,1.0015998213730646,NA
47,6,17.60664454,99.60664454,395.2305997910235,0.9927648647642175,1.004789742214524,NA
48,1,2789.179624,2801.179624,2844.441666231857,0,0,0.06923710684063335
48,2,1644.378467,1670.378467,1764.1128918356903,0.4104436828483012,0.3347467214769039,0.05647190311636538
48,3,557.8462214,597.8462214,742.0530288395237,0.7999963083768749,0.7502102107202128,0.03460399597744817
48,4,42.2555522,96.2555522,290.93474224335694,0.9848501861133632,0.9963748268123872,0.0041687254306395
48,5,23.37708284,91.37708284,336.52865548719024,0.9916186527970993,1.004045100302976,NA
48,6,10.85017105,92.85017105,388.4741263010235,0.996109905953479,1.0105733140438047,NA
49,1,2657.131438,2669.131438,2712.393480231857,0,0,0.06754324770682459
49,2,1550.914235,1576.914235,1670.6486598356903,0.41632009135108505,0.34194010237570155,0.05479168443174828
49,3,674.3554136,714.3554136,858.5622210395237,0.7462092375424297,0.6781266601027381,0.038319906644529486
49,4,33.61837227,87.61837227000001,282.29756231335693,0.9873478700416476,1.0014502769042324,NA
49,5,20.91268714,88.91268714,334.0642597871902,0.9921296000487877,1.0061134420477549,NA
