Simulation_number,Number_of_classes,Gsquared,AIC,BIC,NFI,NNFI,RMSEA
465,4,108.3176979,162.31769789999998,419.16668545419617,0.9959914144508974,0.9957535524194876,0.004482014089800442
465,5,16.18276201,84.18276201,407.62222781898777,0.9994011136942945,1.0009342866125976,NA
465,6,10.05549764,92.05549764,482.0854417037794,0.9996278694681459,1.001147701779985,NA
466,1,26722.00756,26734.00756,26791.08511278982,0,0,0.06839677099788567
466,2,14846.95056,14872.95056,14996.618591044613,0.4443923972903778,0.36739100484245274,0.0544005487674257
466,3,5724.398487,5764.398487,5954.656996299405,0.7857796247476251,0.7175640728027517,0.03634925961804134
466,4,117.9867177,171.98671769999999,428.83570525419617,0.9955846611660789,0.9951317357501998,0.004772244335023086
466,5,29.75307063,97.75307063,421.1925364389878,0.998886570533176,0.9999444900473435,5.0959015336587e-4
466,6,15.0091265,97.00912650000001,487.0390705637794,0.9994383233944418,1.0006792691756712,NA
467,1,26643.81613,26655.81613,26712.89368278982,0,0,0.0682964153599664
467,2,14945.97634,14971.97634,15095.644371044613,0.43904520782323836,0.361284444720008,0.05458227789539937
467,3,5878.892896,5918.892896,6109.151405299405,0.7793524445854221,0.7090305582150183,0.036840167838899276
467,4,171.8915079,225.8915079,482.7404954541962,0.9935485402293234,0.991907208703632,0.006143941614592294
467,5,57.94272439,125.94272439,449.3821901989878,0.9978252843321209,0.997860314543762,0.0031591691301908966
467,6,34.66461868,116.66461867999999,506.6945627437794,0.9986989619463345,0.9987658215443901,0.0023993129061399368
468,1,27520.64033,27532.64033,27589.71788278982,0,0,0.06941347633091179
468,2,15043.62597,15069.62597,15193.294001044613,0.4533693333580949,0.3776231628285382,0.054760890985737394
468,3,5759.696823,5799.696823,5989.955332299405,0.7907135606608175,0.7240734709469375,0.036462003129539976
468,4,83.89166249,137.89166249,394.7406500441962,0.9969516820290496,0.9972389506744911,0.003647378869034817
468,5,31.45764446,99.45764446,422.8971102689878,0.9988569435855129,0.9998241113522728,9.205824686671848e-4
468,6,19.88739811,101.88739810999999,491.9173421737794,0.9992773642665458,1.0001993020363107,NA
469,1,26799.03336,26811.03336,26868.110912789823,0,0,0.0684954868317407
469,2,15164.07634,15190.07634,15313.744371044613,0.43415584673163005,0.35569420635858484,0.05498041011537623
469,3,5755.030272,5795.030272,5985.288781299405,0.7852523188172187,0.7168591873212531,0.03644711808836777
469,4,107.2981604,161.2981604,418.14714795419616,0.995996192886563,0.9957786024552822,0.004450308147531093
469,5,20.48798851,88.48798851000001,411.92745431898777,0.9992354952421313,1.0006256257748687,NA
469,6,16.28508621,98.28508621,488.31503027377937,0.9993923256114787,1.0005536909588342,NA
470,1,27525.47522,27537.47522,27594.552772789822,0,0,0.06941958607727497
470,2,15278.11094,15304.11094,15427.778971044614,0.4449465152594739,0.36800108733520015,0.05518743194357249
470,3,5823.411809,5863.411809,6053.670318299405,0.788435557880261,0.7210472627222474,0.03666463226324657
470,4,105.6591235,159.65912350000002,416.5081110541962,0.9961614060191328,0.9959847202538556,0.004398857809395304
