Simulation_number,Number_of_classes,Gsquared,AIC,BIC,NFI,NNFI,RMSEA
18,5,27.07859662,95.07859662,316.66316512815206,0.9808033166107495,1.0027900318222744,NA
18,6,15.81021133,97.81021133,365.01513217806576,0.9887917521916559,1.0118479099638653,NA
19,1,1330.909725,1342.909725,1382.0128841484975,0,0,0.06686368846225492
19,2,773.584891,799.584891,884.308402488411,0.41875479871484145,0.3524762708440742,0.05380444728560588
19,3,332.1242511,372.1242511,502.4681149283248,0.750453208913174,0.699148439892532,0.03667469107160537
19,4,27.09708016,81.09708016,257.0612963282384,0.9796401817110474,1.0110653757248511,NA
19,5,20.02224868,88.02224868,309.6068171881521,0.9849559678587516,1.01385178608969,NA
19,6,14.55906436,96.55906436000001,363.7639852080657,0.9890608175096173,1.0151335588513115,NA
20,1,1421.895512,1433.895512,1472.9986711484976,0,0,0.06921029600184972
20,2,796.0295462,822.0295462,906.7530576884111,0.4401631206498948,0.3768946595613101,0.05463254641535177
20,3,362.4566202,402.4566202,532.8004840283247,0.7450891312750694,0.6897449301905687,0.038550511974693426
20,4,44.57685794,98.57685794,274.54107410823843,0.9686496950276611,0.9900505020697389,0.00690353116356282
20,5,30.26027872,98.26027872,319.84484722815205,0.9787183527448956,0.9981851361284985,0.0029484429861401152
20,6,23.37151129,105.37151129,372.57643213806574,0.9835631302773252,0.9973965325269929,0.0035313989593739638
21,1,1406.737106,1418.737106,1457.8402651484976,0,0,0.06882490133363182
21,2,795.9622553,821.9622553,906.6857667884111,0.43417838919221624,0.36995362484907485,0.054630082467282404
21,3,304.9204716,344.9204716,475.2643354283248,0.7832427464240075,0.7427670153909561,0.03490671063445209
21,4,32.4874081,86.48740810000001,262.45162426823845,0.9769058426329731,1.0041205089620369,NA
21,5,21.48298538,89.48298538,311.0675538881521,0.9847285002376273,1.0109464441435534,NA
21,6,14.84301896,96.84301896,364.04793980806573,0.9894486191508763,1.0137382955225653,NA
22,1,1380.762434,1392.762434,1431.8655931484975,0,0,0.06815944257472957
22,2,796.9376176,822.9376176,907.661129088411,0.4228278536726181,0.3567509832629077,0.05466578582649302
22,3,327.6868952,367.6868952,498.0307590283247,0.7626768464067295,0.7149219209700399,0.03639216910199058
22,4,32.77100634,86.77100634,262.73522250823845,0.9762660067126363,1.003862153180727,NA
22,5,22.76647927,90.76647927,312.35104777815206,0.9835116608698234,1.009255506996288,NA
22,6,15.37328542,97.37328542,364.57820626806574,0.988866089457935,1.0129700122976761,NA
23,1,1410.884407,1422.884407,1461.9875661484975,0,0,0.06893055844751549
23,2,762.5546409,788.5546409,873.2781523884111,0.45952011581059315,0.4000135562341254,0.0533927778013494
23,3,254.9724435,294.9724435,425.3163073283248,0.8192818332706968,0.7924588495314338,0.03140247705155534
23,4,38.35361482,92.35361481999999,268.3178309882384,0.9728159056619299,0.997247507409742,0.003616386807242388
23,5,24.35854753,92.35854753,313.9431160381521,0.9827352634920715,1.0067382819446473,NA
23,6,17.11423992,99.11423992,366.31916076806573,0.9878698496949225,1.0093498086999333,NA
24,1,1596.437629,1608.437629,1647.5407881484975,0,0,0.07350249018613988
24,2,902.6445041,928.6445041,1013.368015588411,0.4345883060490051,0.36859102547375766,0.05840599514136961
24,3,378.3790618,418.3790618,548.7229256283248,0.7629853776141479,0.7112112655058219,0.03949955260448461
24,4,28.02424295,82.02424295,257.98845911823844,0.9824457639678951,1.008203178717956,NA
24,5,19.95924836,87.95924836,309.5438168681521,0.9874976334825544,1.0115430160265677,NA
24,6,13.78547849,95.78547849,362.99039933806574,0.9913648499386505,1.0138252294583396,NA
25,1,1430.110185,1442.110185,1481.2133441484975,0,0,0.06941825590242612
25,2,866.8912128,892.8912128,977.614724288411,0.39382907562468694,0.3217907836056144,0.05716833472210801
25,3,363.8352901,403.8352901,534.1791539283248,0.7455893301675912,0.6902700918150229,0.038633608094387095
25,4,54.25618914,108.25618914,284.2204053082384,0.9620615322448038,0.9789487885817408,0.010071919465143794
25,5,39.75053302,107.75053302,329.33510152815205,0.9722045661677461,0.9846113165311439,0.008611413259282543
25,6,29.10952577,111.10952577,378.31444661806574,0.9796452566555214,0.9865851006344801,0.008040210286481046
26,1,1324.241538,1336.241538,1375.3446971484975,0,0,0.06668846232327984
26,2,755.3106782,781.3106782,866.0341896884111,0.4296277102583985,0.36550835098336243,0.05312068405258768
26,3,309.5992541,349.5992541,479.9431179283248,0.7662063564570045,0.7211273457729435,0.035217106349238816
26,4,34.80863513,88.80863513,264.77285129823844,0.9737142853994963,1.001488530524189,NA
26,5,23.03561896,91.03561896,312.6201874681521,0.9826046696928186,1.0092508755566658,NA
26,6,16.201656,98.201656,365.40657684806575,0.9877653316747115,1.0118548688086155,NA
27,1,1304.821768,1316.821768,1355.9249271484975,0,0,0.06617550779970613
27,2,772.7911317,798.7911317,883.5146431884111,0.4077419992122633,0.3396637955285293,0.05377492794393197
27,3,297.951647,337.951647,468.2955108283247,0.7716533749611695,0.7291607113743314,0.034439204777674995
27,4,36.23377735,90.23377735,266.19799351823843,0.9722308607668783,0.9997033651116484,0.0011397468403674404
27,5,24.19691079,92.19691079,313.7814792981521,0.9814557732071804,1.0075656274768063,NA
27,6,13.81775102,95.81775102,363.02267186806574,0.9894102387323139,1.016989175706032,NA
28,1,1376.023459,1388.023459,1427.1266181484975,0,0,0.06803733021937276
28,2,820.6814618,846.6814618,931.404973288411,0.40358468714158746,0.33391869533686597,0.055527853512477326
28,3,314.894466,354.894466,485.2383298283248,0.7711561791040658,0.7267537258957067,0.03556512897397676
28,4,32.43856664,86.43856664,262.40278280823844,0.9764258621989088,1.0042750840516577,NA
28,5,24.84025259,92.84025259,314.42482109815205,0.9819477986167094,1.0061985669764633,NA
28,6,18.54808121,100.54808120999999,367.75300205806576,0.9865205196258213,1.006780476657232,NA
29,1,1452.106153,1464.106153,1503.2093121484975,0,0,0.06997205532551709
29,2,819.6690023,845.6690023,930.3925137884111,0.4355309351133918,0.3710710394795312,0.05549136750498689
29,3,358.258202,398.258202,528.6020658283247,0.7532837380656702,0.7004526097145487,0.03829635153265639
29,4,45.53256267,99.53256267,275.4967788382384,0.9686437781591026,0.9891813076768072,0.007277999406091691
29,5,29.78248083,97.78248083,319.36704933815207,0.9794901490029014,0.9988975895783224,0.0023232518195505183
29,6,21.18759802,103.18759802,370.39251886806574,0.985409057060858,1.0015087451739269,NA
30,1,1377.560328,1389.560328,1428.6634871484976,0,0,0.06807695575528695
30,2,798.8555425,824.8555425,909.579053988411,0.4200939688356066,0.3535355406723986,0.054735923983019186
30,3,305.8662372,345.8662372,476.21010102832474,0.7779652687559104,0.7361342862499847,0.03496967596422302
30,4,28.96729626,82.96729626,258.9315124282384,0.9789720307189335,1.0084321132620002,NA
30,5,18.19505205,86.19505205,307.7796205581521,0.9867918292359534,1.0160820456571606,NA
30,6,10.53108964,92.53108964,359.73601048806574,0.9923552606546899,1.0225017392121334,NA
31,1,1415.653338,1427.653338,1466.7564971484976,0,0,0.06905185244728865
31,2,833.2982099,859.2982099,944.021721388411,0.41136845615236356,0.3427610014188919,0.05598052878922013
31,3,298.2245841,338.2245841,468.56844792832476,0.7893378441636536,0.750988018167586,0.03445763419836189
31,4,46.59070589,100.59070589000001,276.55492205823845,0.9670889018947095,0.9876579130303755,0.00767131180108033
31,5,29.58489245,97.58489245,319.16946095815206,0.9791015980707559,0.999153856128952,0.0020086184167411153
31,6,20.90287074,102.90287074,370.10779158806577,0.9852344707712617,1.0020921909173837,NA
32,1,1398.557045,1410.557045,1449.6602041484975,0,0,0.06861602825594841
32,2,852.5551324,878.5551324,963.2786438884111,0.3904037483147496,0.31802165674140226,0.056664474780416245
32,3,299.0458317,339.0458317,469.38969552832475,0.7861754493539447,0.7470032361850558,0.03451302761177676
32,4,43.75153326,97.75153326,273.71574942823844,0.968716661636065,0.990851480344617,0.006562978607637506
32,5,31.91721596,99.91721596,321.5017844681521,0.9771784668533131,0.9957259825159303,0.004485839420853429
32,6,19.60066706,101.60066706,368.8055879080657,0.9859850785993503,1.0046337601144375,NA
33,1,1530.380212,1542.380212,1581.4833711484976,0,0,0.07190820042027264
33,2,834.3895512,860.3895512,945.1130626884111,0.45478284111530315,0.39309345877926044,0.056019513046512585
33,3,363.6430399,403.6430399,533.9869037283248,0.762383859220992,0.7115215442845008,0.038622031388066295
33,4,62.41200159,116.41200159,292.37621775823845,0.9592179766174341,0.9716169647339474,0.012114565394829803
33,5,42.44897049,110.44897049,332.0335389981521,0.9722624677468059,0.9820588174311,0.009631722308892464
33,6,26.57128142,108.57128141999999,375.77620226806573,0.9826374640683082,0.9919614947372581,0.006447124700326659
34,1,1456.305842,1468.305842,1507.4090011484975,0,0,0.07007729464736878
34,2,876.8807935,902.8807935,987.6043049884111,0.3978731883024335,0.32634876787000505,0.057516821982461726
34,3,380.2118355,420.2118355,550.5556993283247,0.7389203390286201,0.6805546564492706,0.03960733379108562
34,4,29.67291883,83.67291883,259.6371349982384,0.9796245280529472,1.0071591772280808,NA
34,5,17.68759158,85.68759158,307.2721600881521,0.9878544801030882,1.0158898313175444,NA
34,6,12.11371563,94.11371563,361.31863647806574,0.9916818876360726,1.0183051219259796,NA
35,1,1469.192191,1481.192191,1520.2953501484976,0,0,0.07039922960945075
35,2,856.9857556,882.9857556,967.709267088411,0.4166959497540646,0.34855626079297597,0.056820671767834896
35,3,389.8988793,429.8988793,560.2427431283247,0.7346168311481314,0.6743766865458883,0.04017220333413425
35,4,49.59453128,103.59453128,279.5587474482384,0.9662436735072465,0.9847579708598837,0.008691391248479417
35,5,38.58932649,106.58932648999999,328.1738949981521,0.9737343237144934,0.9866533842422938,0.008133050807723951
35,6,29.44139455,111.44139455,378.6463153980657,0.9799608283175254,0.9863474837833625,0.008225726343515935
36,1,1297.065805,1309.065805,1348.1689641484975,0,0,0.0659695269303637
36,2,803.9585733,829.9585733,914.6820847884111,0.3801713296265643,0.3068813202521941,0.054922104663934206
36,3,323.288645,363.288645,493.6325088283247,0.7507538601713427,0.7003825025724866,0.03610995571943396
36,4,48.01079573,102.01079573,277.97501189823845,0.9629850732746749,0.9846644483200093,0.008169454751856636
36,5,28.57410004,96.57410004,318.1586685481521,0.9779702001780858,1.0006750558809923,NA
36,6,19.8604396,101.8604396,369.06536044806575,0.9846881788699995,1.004470251875794,NA
37,1,1504.369929,1516.369929,1555.4730881484975,0,0,0.07127065932291797
37,2,790.9489253,816.9489253,901.6724367884111,0.47423242777408636,0.4164022908603623,0.054446198939097516
37,3,326.5213958,366.5213958,496.8652596283248,0.782951394131463,0.7403354319268755,0.03631759849031387
37,4,50.80802922,104.80802922000001,280.77224538823845,0.9662263727554209,0.9838009303667107,0.009071013485665835
37,5,37.54270327,105.54270327,327.1272717781521,0.9750442344357709,0.9883990746050849,0.007676391102698556
37,6,22.17766764,104.17766764,371.3825884880657,0.9852578363788871,0.9996819605724747,0.0012710167034026038
38,1,1491.490442,1503.490442,1542.5936011484976,0,0,0.07095284813045064
38,2,881.7996043,907.7996043,992.5231157884111,0.40877958083488675,0.33896279742378366,0.0576876415707732
38,3,367.4109257,407.4109257,537.7547895283247,0.7536618972848905,0.7002189244591607,0.03884829294170498
38,4,53.50669664,107.50669664,283.47091280823844,0.9641253506336583,0.9806768065264901,0.009863005705873265
38,5,40.56397754,108.56397754,330.14854604815207,0.9728030590088086,0.9841552117962503,0.008931266581282215
38,6,29.462963770000002,111.46296377,378.6678846180657,0.9802459587132909,0.9865207462450153,0.008237639038049825
39,1,1501.57961,1513.57961,1552.6827691484975,0,0,0.07120192644044597
39,2,827.0451737,853.0451737,937.768685188411,0.4492165662132293,0.3867894217211054,0.05575663597538017
39,3,389.6650078,429.6650078,560.0088716283248,0.7404966042393184,0.6818917548212247,0.040158659448517695
39,4,55.03012671,109.03012670999999,284.99434287823846,0.9633518420578446,0.9791420052249665,0.010283193812316434
39,5,34.97302069,102.97302069,324.5575891981521,0.9767091798149815,0.9918730161577525,0.006418838402329355
39,6,24.77398294,106.77398294,373.97890378806574,0.9835013856241694,0.9950247549061885,0.005022257594104571
40,1,1329.463523,1341.463523,1380.5666821484974,0,0,0.0668257242887304
40,2,783.734168,809.734168,894.457679488411,0.410488400440303,0.3426475993999869,0.05418047412818894
40,3,307.1639498,347.1639498,477.5078136283248,0.7689564666604245,0.7248087580922002,0.03505588847849804
40,4,38.59453344,92.59453343999999,268.55874960823843,0.970969844021813,0.9967716078254921,0.0037969669551206685
40,5,23.34459942,91.34459942000001,312.9291679281521,0.9824405867358273,1.0087356432196104,NA
40,6,18.51713828,100.51713828,367.7220591280657,0.9860717214427853,1.0070915809605705,NA
41,1,1453.604222,1465.604222,1504.7073811484975,0,0,0.07000961334288423
41,2,790.8080382,816.8080382,901.5315496884111,0.4559674316906324,0.39530387332023964,0.05444102238003578
41,3,355.6255863,395.6255863,525.9694501283248,0.7553490964612786,0.7032726563608352,0.038136116308455204
41,4,29.57448692,83.57448692,259.53870308823844,0.9796543746417379,1.007284618564853,NA
41,5,21.59477423,89.59477423,311.17934273815206,0.9851439794249579,1.0104217778365283,NA
41,6,13.13594379,95.13594379,362.34086463806574,0.9909631909489597,1.016444146061602,NA
42,1,1433.730149,1445.730149,1484.8333081484975,0,0,0.06950970019672559
42,2,880.1630463,906.1630463,990.8865577884111,0.38610271471664503,0.31258433363327176,0.057630863679886825
42,3,313.2715856,353.2715856,483.6154494283247,0.7814989202685728,0.7397696376279541,0.035458829761389345
42,4,43.85910861,97.85910860999999,273.82332477823843,0.9694090909362609,0.990961490426037,0.006608362020177008
42,5,31.24850801,99.24850801,320.8330765181521,0.9782047493164628,0.9967898710838543,0.003938280564391548
42,6,25.60775886,107.60775886,374.81267970806573,0.9821390664917934,0.9932104521463618,0.005727509815960179
43,1,1560.3666,1572.3666,1611.4697591484976,0,0,0.0726362563150255
43,2,857.9852141,883.9852141,968.7087255884111,0.45013869554757197,0.3873063668741876,0.05685584731472019
43,3,368.7975501,408.7975501,539.1414139283248,0.7636468570270601,0.7127306333247055,0.0389312287301553
43,4,53.06126025,107.06126025,283.02547641823844,0.96599436295932,0.9820312210857285,0.009736721209660343
43,5,36.17604048,104.17604048,325.76060898815206,0.9768156787770259,0.9906179695037286,0.007035611864769823
43,6,24.32612542,106.32612542,373.5310462680657,0.9844099935104994,0.9959911444771536,0.004599002597547775
44,1,1447.529179,1459.529179,1498.6323381484976,0,0,0.06985718113428568
44,2,828.0625195,854.0625195,938.7860309884111,0.4279476147955426,0.36211962638002293,0.05579312370293051
44,3,329.0698608,369.0698608,499.41372462832476,0.7726678912080155,0.7272916735776663,0.03648045581985494
44,4,25.50534737,79.50534737,255.46956353823845,0.982380080664336,1.011949791188692,NA
44,5,12.86887205,80.86887205,302.45344055815207,0.9911097667413584,1.0228013986239557,NA
44,6,9.533682342,91.533682342,358.73860319006576,0.9934138237209241,1.0232279165644698,NA
45,1,1568.018944,1580.018944,1619.1221031484974,0,0,0.07282088596293536
45,2,948.6229868,974.6229868,1059.346498288411,0.3950181594234616,0.3220268951492377,0.05996007829712933
45,3,332.9228464,372.9228464,503.26671022832477,0.7876793213028936,0.7456575029714394,0.03672530605685719
45,4,28.25596457,82.25596457,258.2201807382384,0.9819798321454463,1.0081146497067566,NA
45,5,18.53966232,86.53966232,308.12423082815206,0.9881763786139564,1.013606695099575,NA
45,6,10.35647254,92.35647254,359.56139338806577,0.9933951865953987,1.0199648861228068,NA
46,1,1342.244958,1354.244958,1393.3481171484975,0,0,0.06716050579236732
46,2,755.8452659,781.8452659,866.568777388411,0.4368797875566317,0.3739219919771901,0.053140811555437824
46,3,281.0874369,321.0874369,451.4313007283248,0.7905840992550035,0.7544403696303548,0.03328069933807802
46,4,37.39947923,91.39947923,267.3636953982384,0.9721366215554821,0.9982759379055531,0.002788626884165559
46,5,22.48715999,90.48715999,312.0717284981521,0.9832466049837082,1.0099600463322729,NA
46,6,15.59584527,97.59584527,364.8007661180657,0.9883807756720961,1.0129100546991179,NA
47,1,1284.758409,1296.758409,1335.8615681484976,0,0,0.06564134367382439
47,2,782.3116714,808.3116714,893.0351828884111,0.3910826612071624,0.3200329158600778,0.05412792857786474
47,3,363.2309078,403.2309078,533.5747716283248,0.7172768784734219,0.654254346389617,0.038597202380444846
47,4,38.114337,92.114337,268.07855316823844,0.9703334597905714,0.9972733232975968,0.003427632769120206
47,5,27.78193808,95.78193808,317.36650658815205,0.9783757491794709,1.0019499941415817,NA
47,6,18.4330413,100.4330413,367.63796214806575,0.9856525233297773,1.0075272672986655,NA
48,1,1369.286446,1381.286446,1420.3896051484976,0,0,0.06786335485813058
48,2,837.4258906,863.4258906,948.1494020884111,0.3884216899639128,0.31595306952976027,0.05612783292739731
48,3,318.699106,358.699106,489.0429698283248,0.7672516901551218,0.7215077495146918,0.0358130973087163
48,4,52.43525241,106.43525241,282.39946857823844,0.9617061480721033,0.9801701198226808,0.00955642312154024
48,5,32.60454264,100.60454264,322.18911114815205,0.9761886618134245,0.994601185794609,0.004986370176403664
48,6,21.78049252,103.78049252,370.98541336806574,0.9840935455224684,1.0004333839819715,NA
49,1,1399.249669,1411.249669,1450.3528281484976,0,0,0.06863373863792786
49,2,837.2837181,863.2837181,948.0072295884111,0.4016194989001638,0.3313438927478701,0.05612276566033674
49,3,350.9061263,390.9061263,521.2499901283247,0.7492183603296603,0.6959175018152235,0.03784716633084006
49,4,45.24501053,99.24501053,275.20922669823847,0.9676648052649995,0.9890944779669253,0.007167387522653642
49,5,27.68063189,95.68063189,317.26520039815205,0.9802175176430218,1.0019320107337877,NA
49,6,22.21979629,104.21979629,371.4247171380657,0.9841202061488571,0.9995757330256351,0.0014137000390709474
50,1,1299.31288,1311.31288,1350.4160391484975,0,0,0.06602927028455162
50,2,768.8505919,794.8505919,879.5741033884111,0.40826370327368716,0.340351623203005,0.053628141522083554
